product_code,total_sales,total_prev_week_1_sales,total_prev_week_2_sales,total_weeks,sales_trend
1380044790.0,74.25,64.35,49.5,5,Rising
1380046340.0,10.9,5.45,0.0,2,Rising
1380055131.0,229.9,206.91,160.93,6,Rising
1380055812.0,58.41,45.43,32.45,6,Rising
1380061976.0,52.75,42.2,21.1,4,Rising
1380065455.0,57.48,52.69,47.9,6,Rising
1380067453.0,18.15,12.1,6.05,3,Rising
1380076780.0,31.65,10.55,0.0,2,Rising
1380083372.0,44.55,24.75,19.8,4,Rising
1380083442.0,67.06,62.27,47.9,6,Rising
1380083662.0,100.72,88.13,75.54,4,Rising
1380086980.0,45.43,38.94,25.96,3,Rising
1394100692.0,703.9,686.34,589.76,8,Rising
1395155516.0,65.89,35.94,29.95,5,Rising
1395155517.0,101.83,77.87,53.91,7,Rising
1404526329.0,17.18,0.0,0.0,1,Almost
1404532418.0,87.89,79.9,71.91,4,Rising
1404535258.0,25.99,0.0,0.0,1,Almost
1404539715.0,49.99,0.0,0.0,1,Almost
1410004155.0,14.97,4.99,0.0,2,Rising
1410004279.0,19.96,14.97,9.98,3,Rising
1410004379.0,28.74,19.16,9.58,4,Rising
1410004542.0,12.87,8.58,4.29,3,Rising
1410004810.0,5.09,0.0,0.0,1,Almost
1410004955.0,49.9,44.91,39.92,6,Rising
1410004979.0,12.87,4.29,0.0,2,Rising
1410005166.0,14.97,9.98,4.99,3,Rising
1410005467.0,56.45,45.16,33.87,4,Rising
1410005468.0,33.87,22.58,11.29,3,Rising
1410005470.0,45.16,22.58,0.0,2,Rising
1410005486.0,32.83,28.14,23.45,5,Rising
1410007009.0,34.93,24.95,14.97,5,Rising
1410007033.0,34.93,24.95,19.96,5,Rising
1410007061.0,71.85,57.48,43.11,7,Rising
1410007083.0,64.87,59.88,44.91,5,Rising
1410007098.0,72.93,68.64,64.35,8,Rising
1410007111.0,119.75,110.17,91.01,7,Rising
1410007119.0,24.95,19.96,9.98,4,Rising
1410007120.0,24.95,19.96,14.97,4,Rising
1410007121.0,29.94,14.97,4.99,3,Rising
1410007141.0,197.34,175.89,154.44,7,Rising
1410007161.0,107.25,90.09,81.51,7,Rising
1410007187.0,68.64,64.35,55.77,7,Rising
1410007233.0,27.57,18.38,9.19,3,Rising
1410007412.0,10.18,5.09,0.0,2,Rising
1410007462.0,15.27,10.18,5.09,3,Rising
1410007464.0,25.45,20.36,15.27,5,Rising
1410007467.0,84.83,74.85,59.88,7,Rising
1410007472.0,45.81,40.72,35.63,5,Rising
1410007522.0,35.63,30.54,25.45,5,Rising
1410007708.0,20.36,10.18,5.09,3,Rising
1410007884.0,15.27,0.0,0.0,1,Almost
1410007947.0,5.09,0.0,0.0,1,Almost
1410007952.0,40.72,35.63,20.36,4,Rising
1410008539.0,107.01,88.56,81.18,7,Rising
1410008547.0,95.94,81.18,66.42,7,Rising
1410008548.0,84.87,62.73,51.66,6,Rising
1410008550.0,7.38,3.69,0.0,2,Rising
1410008553.0,33.21,29.52,25.83,7,Rising
1410008561.0,18.45,14.76,7.38,4,Rising
1410008562.0,18.45,14.76,7.38,4,Rising
1410008597.0,24.95,19.96,14.97,3,Rising
1410008598.0,109.78,84.83,64.87,5,Rising
1410008599.0,109.78,79.84,64.87,7,Rising
1410008722.0,52.69,47.9,38.32,7,Rising
1410008783.0,33.16,24.87,16.58,4,Rising
1410008821.0,39.92,34.93,29.94,7,Rising
1410008900.0,20.36,10.18,5.09,3,Rising
1410009340.0,12.87,8.58,0.0,2,Rising
1410009589.0,62.32,46.74,38.95,5,Rising
1410009606.0,7.38,3.69,0.0,2,Rising
1410009659.0,101.27,93.48,70.11,4,Rising
1410009997.0,40.72,35.63,25.45,6,Rising
1411373406.0,71.91,55.93,47.94,7,Rising
1420000256.0,68.67,67.58,57.77,6,Rising
1420000325.0,54.45,52.8,47.85,7,Rising
1420002465.0,61.6,53.9,42.35,6,Rising
1420008453.0,17.16,12.87,8.58,3,Rising
1420024355.0,66.0,54.45,39.6,7,Rising
1420032006.0,8.99,0.0,0.0,1,Almost
1440031000.0,31.43,17.96,13.47,4,Rising
1440042000.0,27.16,0.0,0.0,1,Almost
1440080400.0,16.59,0.0,0.0,1,Almost
1440081200.0,61.35,20.45,0.0,2,Rising
1450000132.0,18.7,9.35,0.0,2,Rising
1450000190.0,28.64,25.06,21.48,6,Rising
1450000256.0,109.5,102.2,76.65,6,Rising
1450000373.0,89.88,87.09,75.93,7,Rising
1450000380.0,104.31,87.84,60.39,6,Rising
1450000711.0,69.9,62.91,55.92,6,Rising
1450000713.0,62.91,55.92,48.93,4,Rising
1450000714.0,76.89,62.91,41.94,5,Rising
1450000717.0,20.97,13.98,0.0,2,Rising
1450000897.0,25.55,14.6,0.0,2,Rising
1450001098.0,32.06,27.48,22.9,5,Rising
1450001253.0,58.03,49.74,41.45,5,Rising
1450001275.0,25.19,18.32,13.74,4,Rising
1450001278.0,145.47,134.28,89.52,7,Rising
1450001279.0,38.93,36.64,27.48,6,Rising
1450001282.0,47.45,40.15,25.55,6,Rising
1450001399.0,18.32,16.03,9.16,5,Rising
1450001419.0,55.95,44.76,33.57,5,Rising
1450001420.0,44.76,33.57,22.38,4,Rising
1450001421.0,89.52,78.33,67.14,6,Rising
1450001435.0,78.33,67.14,55.95,5,Rising
1450001513.0,89.52,55.95,44.76,4,Rising
1450001780.0,58.68,53.79,39.12,6,Rising
1450001783.0,68.46,63.57,44.01,7,Rising
1450001796.0,46.13,32.95,19.77,4,Rising
1450001809.0,68.72,60.13,51.54,4,Rising
1450001823.0,26.36,6.59,0.0,2,Rising
1450001930.0,53.79,48.9,44.01,6,Rising
1450001992.0,89.52,44.76,22.38,4,Rising
1450001995.0,100.71,78.33,67.14,6,Rising
1450002099.0,125.95,107.63,77.86,7,Rising
1450002100.0,80.15,64.12,52.67,7,Rising
1450002101.0,82.44,75.57,64.12,7,Rising
1450002128.0,125.95,109.92,91.6,7,Rising
1450002158.0,43.8,29.2,14.6,4,Rising
1450002183.0,160.6,153.3,135.05,7,Rising
1450002253.0,124.1,116.8,113.15,7,Rising
1450002283.0,127.75,116.8,94.9,7,Rising
1450002690.0,32.85,29.2,21.9,4,Rising
1450003160.0,32.85,29.2,25.55,4,Rising
1450009434.0,25.55,10.95,0.0,2,Rising
1480000007.0,73.15,57.75,50.05,6,Rising
1480000010.0,111.65,88.55,69.3,7,Rising
1480000023.0,130.9,127.05,123.2,8,Rising
1480000032.0,33.48,30.69,22.32,6,Rising
1480000034.0,158.07,143.7,114.96,7,Rising
1480000039.0,86.9,69.52,43.45,5,Rising
1480000082.0,19.25,15.4,11.55,4,Rising
1480000179.0,43.08,39.49,35.9,7,Rising
1480000181.0,7.18,0.0,0.0,1,Almost
1480000182.0,79.2,74.25,59.4,6,Rising
1480000184.0,29.7,24.75,14.85,4,Rising
1480000473.0,9.58,4.79,0.0,2,Rising
1480000507.0,15.8,11.85,3.95,3,Rising
1480000519.0,47.4,39.5,35.55,6,Rising
1480000580.0,23.7,19.75,11.85,4,Rising
1480000688.0,43.96,32.97,10.99,3,Rising
1480000740.0,7.9,3.95,0.0,2,Rising
1480000741.0,11.85,7.9,3.95,3,Rising
1480000764.0,35.55,31.6,27.65,6,Rising
1480000789.0,9.9,0.0,0.0,1,Almost
1480000795.0,19.75,15.8,11.85,5,Rising
1480000809.0,32.97,21.98,10.99,3,Rising
1480000820.0,9.87,3.29,0.0,2,Rising
1480000824.0,3.29,0.0,0.0,1,Almost
1480000826.0,7.38,3.69,0.0,2,Rising
1480031816.0,18.36,13.77,9.18,4,Rising
1480031817.0,4.59,0.0,0.0,1,Almost
1480051275.0,20.45,16.36,8.18,3,Rising
1480051324.0,40.9,32.72,28.63,5,Rising
1480058204.0,10.45,8.36,6.27,4,Rising
1480058205.0,12.76,9.57,0.0,2,Rising
1480058221.0,31.35,25.08,20.9,7,Rising
1480058223.0,54.23,47.85,41.47,7,Rising
1480064608.0,154.05,150.1,118.5,8,Rising
1480064609.0,23.7,19.75,7.9,4,Rising
1480064642.0,11.85,7.9,3.95,3,Rising
1480064647.0,63.2,55.3,51.35,5,Rising
1480064666.0,15.8,7.9,3.95,3,Rising
1480064694.0,11.85,3.95,0.0,2,Rising
1482120122.0,32.45,25.96,19.47,4,Rising
1482120125.0,32.45,25.96,19.47,4,Rising
1490001270.0,15.16,11.37,7.58,3,Rising
1490001379.0,21.9,10.95,3.65,3,Rising
1490044203.0,25.65,22.8,17.1,4,Rising
1490050087.0,15.38,0.0,0.0,1,Almost
1490055021.0,22.41,14.94,7.47,5,Rising
1500000300.0,6.6,3.3,1.65,3,Rising
1500000301.0,28.05,23.1,19.8,5,Rising
1500000302.0,4.95,0.0,0.0,1,Almost
1500000303.0,4.95,3.3,0.0,2,Rising
1500000306.0,4.95,3.3,1.65,3,Rising
1500000307.0,4.95,1.65,0.0,2,Rising
1500000308.0,8.25,6.6,4.95,4,Rising
1500000310.0,8.25,4.95,3.3,3,Rising
1500000311.0,37.95,31.35,26.4,5,Rising
1500000315.0,29.0,26.1,18.85,6,Rising
1500000316.0,29.0,20.3,13.05,5,Rising
1500000534.0,6.18,3.09,0.0,2,Rising
1500000535.0,3.09,0.0,0.0,1,Almost
1500000638.0,31.9,29.0,21.75,5,Rising
1500001214.0,35.8,34.01,23.27,4,Rising
1500001215.0,23.27,21.48,14.32,5,Rising
1500001217.0,60.86,59.07,46.54,5,Rising
1500001233.0,14.95,2.99,0.0,2,Rising
1500004478.0,14.63,10.45,0.0,2,Rising
1500004486.0,6.27,4.18,0.0,2,Rising
1500004496.0,12.54,10.45,4.18,4,Rising
1500004499.0,10.45,6.27,4.18,3,Rising
1500004501.0,14.63,6.27,0.0,2,Rising
1500004511.0,17.95,14.36,7.18,4,Rising
1500004521.0,28.72,10.77,3.59,3,Rising
1500004522.0,10.77,7.18,0.0,2,Rising
1500004528.0,10.77,7.18,0.0,2,Rising
1500004529.0,21.54,17.95,14.36,5,Rising
1500004680.0,6.58,3.29,0.0,2,Rising
1500004730.0,63.12,47.34,42.08,5,Rising
1500004830.0,46.67,39.49,32.31,6,Rising
1500004831.0,7.18,3.59,0.0,2,Rising
1500004872.0,40.59,36.9,33.21,7,Rising
1500004873.0,3.69,0.0,0.0,1,Almost
1500007000.0,17.96,13.47,0.0,2,Rising
1500007001.0,112.25,85.31,53.88,5,Rising
1500007003.0,67.35,49.39,26.94,5,Rising
1500007302.0,2.49,0.0,0.0,1,Almost
1500007304.0,19.92,0.0,0.0,1,Almost
1500007328.0,4.98,2.49,0.0,2,Rising
1500007359.0,9.96,7.47,4.98,3,Rising
1500007368.0,27.39,22.41,9.96,4,Rising
1500007369.0,4.98,2.49,0.0,2,Rising
1500007600.0,37.35,14.94,0.0,2,Rising
1500007601.0,62.25,39.84,27.39,5,Rising
1500007602.0,47.31,17.43,7.47,4,Rising
1500007603.0,19.92,14.94,9.96,5,Rising
1500007604.0,39.84,27.39,19.92,4,Rising
1500007605.0,79.68,57.27,34.86,5,Rising
1500007606.0,34.86,27.39,22.41,7,Rising
1500007607.0,37.35,24.9,22.41,4,Rising
1500007608.0,52.29,47.31,39.84,6,Rising
1500007609.0,52.29,42.33,24.9,6,Rising
1500007610.0,82.17,69.72,67.23,6,Rising
1500007640.0,34.86,29.88,24.9,7,Rising
1500007642.0,24.9,19.92,17.43,7,Rising
1500007665.0,39.84,24.9,22.41,6,Rising
1500007671.0,27.39,24.9,14.94,5,Rising
1500007673.0,72.21,47.31,42.33,6,Rising
1500007675.0,22.41,17.43,9.96,5,Rising
1500007677.0,49.8,39.84,32.37,6,Rising
1500007687.0,22.41,14.94,12.45,5,Rising
1500007689.0,54.78,29.88,22.41,7,Rising
1501295186.0,2.58,0.0,0.0,1,Almost
1501295188.0,1.29,0.0,0.0,1,Almost
1510000003.0,104.5,91.96,81.51,7,Rising
1510000007.0,221.54,213.18,192.28,8,Rising
1510000013.0,54.34,41.8,33.44,6,Rising
1510000028.0,76.78,66.31,55.84,7,Rising
1510000029.0,80.27,66.31,55.84,6,Rising
1510000031.0,98.88,92.7,80.34,8,Rising
1510000039.0,119.13,104.5,96.14,7,Rising
1510000041.0,54.34,45.98,39.71,7,Rising
1510000042.0,23.94,19.95,15.96,5,Rising
1510000043.0,236.17,229.9,204.82,8,Rising
1510000073.0,98.23,83.6,77.33,7,Rising
1510000163.0,152.57,137.94,125.4,7,Rising
1510000165.0,104.5,102.41,91.96,8,Rising
1510000166.0,45.98,37.62,22.99,6,Rising
1510000167.0,137.94,127.49,108.68,7,Rising
1510000256.0,125.4,119.13,100.32,8,Rising
1510000327.0,142.12,127.49,121.22,7,Rising
1510080014.0,137.94,133.76,123.31,8,Rising
1510099431.0,79.42,77.33,73.15,7,Rising
1522117235.0,19.18,9.59,0.0,2,Rising
1522170289.0,11.99,0.0,0.0,1,Almost
1530001441.0,35.88,26.91,17.94,5,Rising
1530001442.0,2.99,0.0,0.0,1,Almost
1530001444.0,35.88,26.91,17.94,6,Rising
1530001497.0,2.85,0.0,0.0,1,Almost
1530001498.0,10.2,7.65,5.1,3,Rising
1530001499.0,5.1,0.0,0.0,1,Almost
1530020001.0,37.81,31.84,21.89,7,Rising
1530020002.0,35.82,29.85,25.87,6,Rising
1530020003.0,13.93,9.95,3.98,3,Rising
1530020092.0,2.55,0.0,0.0,1,Almost
1530043023.0,79.55,68.8,60.2,7,Rising
1530043024.0,12.9,10.75,6.45,4,Rising
1530043028.0,53.75,47.3,43.0,6,Rising
1530043034.0,10.75,8.6,4.3,3,Rising
1530043047.0,32.25,21.5,19.35,6,Rising
1530043048.0,53.75,49.45,47.3,6,Rising
1530043053.0,38.7,36.55,23.65,7,Rising
1530043078.0,32.25,21.5,15.05,5,Rising
1530043980.0,10.75,6.45,4.3,4,Rising
1530044025.0,2.15,0.0,0.0,1,Almost
1530044032.0,10.75,8.6,4.3,3,Rising
1530044035.0,15.05,10.75,8.6,4,Rising
1530044036.0,6.45,2.15,0.0,2,Rising
1530044049.0,21.5,17.2,10.75,5,Rising
1530044051.0,49.45,40.85,30.1,6,Rising
1550018368.0,8.45,5.07,0.0,2,Rising
1550018376.0,8.45,3.38,0.0,2,Rising
1550019135.0,23.66,16.9,5.07,3,Rising
1570005144.0,31.05,27.6,24.15,6,Rising
1570021310.0,55.3,39.5,11.85,3,Rising
1580003062.0,4.99,0.0,0.0,1,Almost
1590000028.0,44.66,41.47,38.28,6,Rising
1590000042.0,31.9,25.52,6.38,4,Rising
1590000043.0,77.19,69.72,57.27,7,Rising
1590000048.0,69.72,67.23,52.29,7,Rising
1590000209.0,77.19,69.72,57.27,7,Rising
1590000211.0,104.98,102.39,89.64,8,Rising
1590006337.0,101.49,99.5,93.53,8,Rising
1590006538.0,251.72,215.76,188.79,7,Rising
1590006574.0,17.97,11.98,5.99,3,Rising
1590006575.0,29.95,23.96,17.97,3,Rising
1590013401.0,250.74,244.77,206.96,8,Rising
1590014035.0,55.92,34.95,20.97,4,Rising
1590023548.0,143.84,89.9,62.93,5,Rising
1590023565.0,80.91,53.94,26.97,5,Rising
1600010528.0,88.23,51.9,31.14,5,Rising
1600010610.0,135.47,106.02,88.35,7,Rising
1600010710.0,62.51,42.77,32.9,6,Rising
1600011610.0,7.19,0.0,0.0,1,Almost
1600012024.0,73.59,60.21,33.45,6,Rising
1600012025.0,82.35,38.43,16.47,5,Rising
1600012185.0,73.59,46.83,26.76,4,Rising
1600012222.0,126.27,109.8,49.41,5,Rising
1600012254.0,285.48,241.56,148.23,7,Rising
1600012399.0,340.38,334.89,312.93,7,Rising
1600012479.0,587.43,581.94,499.59,8,Rising
1600012499.0,73.59,46.83,13.38,4,Rising
1600012506.0,147.18,133.8,120.42,8,Rising
1600012593.0,127.11,107.04,73.59,7,Rising
1600012685.0,19.7,9.85,0.0,2,Rising
1600013550.0,7.56,5.67,3.78,3,Rising
1600013976.0,27.65,23.7,11.85,4,Rising
1600014154.0,16.68,15.29,12.51,6,Rising
1600014155.0,12.51,6.95,5.56,3,Rising
1600014159.0,8.34,5.56,2.78,3,Rising
1600014344.0,72.75,53.35,38.8,5,Rising
1600014525.0,33.95,29.1,19.4,5,Rising
1600014711.0,36.75,26.25,5.25,3,Rising
1600014732.0,42.0,31.5,10.5,4,Rising
1600014733.0,68.25,63.0,47.25,6,Rising
1600014943.0,129.15,116.85,110.7,7,Rising
1600015128.0,54.9,49.41,32.94,6,Rising
1600015136.0,94.38,90.09,64.35,4,Rising
1600015163.0,93.33,87.84,82.35,6,Rising
1600015643.0,151.81,127.84,103.87,5,Rising
1600015697.0,43.92,32.94,27.45,5,Rising
1600015762.0,14.5,7.25,0.0,2,Rising
1600015781.0,29.0,21.75,14.5,4,Rising
1600015990.0,9.3,4.65,0.0,2,Rising
1600016064.0,13.77,0.0,0.0,1,Almost
1600016212.0,21.0,15.75,5.25,3,Rising
1600016243.0,127.84,119.85,87.89,8,Rising
1600016346.0,27.16,20.37,6.79,3,Rising
1600016445.0,9.18,4.59,0.0,2,Rising
1600016452.0,18.36,9.18,4.59,3,Rising
1600016893.0,160.89,140.13,119.37,7,Rising
1600016904.0,70.35,65.66,51.59,5,Rising
1600016967.0,161.7,147.0,139.65,6,Rising
1600016968.0,220.5,169.05,161.7,7,Rising
1600017003.0,169.05,161.7,132.3,7,Rising
1600017079.0,73.8,61.5,49.2,6,Rising
1600017113.0,102.9,66.15,44.1,4,Rising
1600017363.0,10.98,5.49,0.0,2,Rising
1600017941.0,31.74,10.58,5.29,3,Rising
1600018145.0,13.77,0.0,0.0,1,Almost
1600018573.0,13.77,9.18,4.59,3,Rising
1600018575.0,45.9,41.31,22.95,6,Rising
1600018892.0,5.29,0.0,0.0,1,Almost
1600018910.0,57.75,52.5,42.0,5,Rising
1600019333.0,65.66,60.97,42.21,4,Rising
1600019360.0,129.0,96.75,38.7,5,Rising
1600019370.0,211.05,206.36,196.98,7,Rising
1600019426.0,8.85,5.9,0.0,2,Rising
1600019428.0,19.56,14.67,9.78,4,Rising
1600019430.0,42.0,36.75,31.5,5,Rising
1600019610.0,35.34,29.45,23.56,5,Rising
1600019765.0,10.78,0.0,0.0,1,Almost
1600019778.0,41.93,35.94,23.96,4,Rising
1600020068.0,19.37,11.92,7.45,5,Rising
1600020069.0,2.98,0.0,0.0,1,Almost
1600020073.0,2.98,1.49,0.0,2,Rising
1600020088.0,10.5,5.25,0.0,2,Rising
1600020098.0,18.3,9.15,0.0,2,Rising
1600020101.0,27.54,22.95,13.77,4,Rising
1600020102.0,13.77,4.59,0.0,2,Rising
1600020439.0,6.19,0.0,0.0,1,Almost
1600020543.0,24.76,12.38,6.19,3,Rising
1600020548.0,12.87,8.58,4.29,3,Rising
1600020551.0,43.33,30.95,18.57,4,Rising
1600020553.0,12.87,8.58,4.29,3,Rising
1600020676.0,80.47,55.71,37.14,6,Rising
1600020698.0,74.28,55.71,37.14,5,Rising
1600020701.0,129.99,86.66,55.71,6,Rising
1600020702.0,111.42,99.04,74.28,7,Rising
1600020711.0,70.95,66.65,60.2,6,Rising
1600020755.0,54.05,44.65,42.3,6,Rising
1600020759.0,38.7,36.55,30.1,7,Rising
1600020762.0,140.25,126.5,118.25,7,Rising
1600020763.0,54.05,51.7,42.3,6,Rising
1600020765.0,12.9,8.6,4.3,3,Rising
1600020768.0,236.5,225.5,198.0,7,Rising
1600020771.0,42.3,37.6,28.2,6,Rising
1600020774.0,49.45,47.3,38.7,7,Rising
1600020776.0,61.1,54.05,47.0,7,Rising
1600021254.0,10.78,5.39,0.0,2,Rising
1600021257.0,20.94,17.45,13.96,5,Rising
1600021272.0,5.99,0.0,0.0,1,Almost
1600021321.0,10.78,0.0,0.0,1,Almost
1600021495.0,41.85,37.2,32.55,5,Rising
1600021497.0,195.3,190.65,176.7,7,Rising
1600021521.0,12.38,6.19,0.0,2,Rising
1600021555.0,111.6,88.35,79.05,7,Rising
1600021995.0,33.46,23.9,19.12,4,Rising
1600021996.0,16.73,14.34,9.56,5,Rising
1600022059.0,67.65,55.35,18.45,4,Rising
1600022064.0,24.6,18.45,12.3,4,Rising
1600022085.0,7.99,0.0,0.0,1,Almost
1600022098.0,21.96,16.47,10.98,4,Rising
1600022101.0,38.43,32.94,16.47,5,Rising
1600022179.0,9.78,4.89,0.0,2,Rising
1600022181.0,14.67,4.89,0.0,2,Rising
1600022234.0,27.54,9.18,4.59,3,Rising
1600022236.0,22.95,18.36,13.77,3,Rising
1600022286.0,21.51,19.12,14.34,4,Rising
1600022287.0,19.12,16.73,14.34,4,Rising
1600022288.0,21.51,19.12,16.73,5,Rising
1600022292.0,14.34,11.95,4.78,3,Rising
1600022626.0,45.9,41.31,36.72,6,Rising
1600023121.0,5.49,0.0,0.0,1,Almost
1600026460.0,98.61,88.23,72.66,6,Rising
1600026470.0,46.71,36.33,15.57,5,Rising
1600027515.0,203.13,175.68,137.25,7,Rising
1600027526.0,148.23,115.29,71.37,7,Rising
1600027532.0,87.84,49.41,27.45,6,Rising
1600027549.0,11.18,0.0,0.0,1,Almost
1600027565.0,39.95,23.97,7.99,3,Rising
1600027567.0,83.86,59.9,53.91,7,Rising
1600027700.0,31.5,26.25,21.0,5,Rising
1600027706.0,119.37,114.18,93.42,6,Rising
1600027707.0,67.47,62.28,51.9,6,Rising
1600027855.0,124.56,119.37,98.61,6,Rising
1600028350.0,191.89,179.51,136.18,7,Rising
1600028370.0,199.95,181.35,176.7,6,Rising
1600028791.0,51.48,42.9,12.87,4,Rising
1600030140.0,7.18,0.0,0.0,1,Almost
1600030200.0,71.6,64.44,57.28,7,Rising
1600030220.0,0.69,0.0,0.0,1,Almost
1600030230.0,13.05,5.8,4.35,3,Rising
1600030270.0,11.6,5.8,0.0,2,Rising
1600030280.0,9.54,6.36,0.0,2,Rising
1600030500.0,17.4,13.05,10.15,4,Rising
1600030570.0,10.77,7.18,3.59,3,Rising
1600030590.0,14.5,11.6,7.25,3,Rising
1600030630.0,25.13,17.95,14.36,5,Rising
1600030650.0,21.54,10.77,7.18,4,Rising
1600032320.0,8.97,5.98,2.99,3,Rising
1600032990.0,11.96,8.97,5.98,3,Rising
1600035540.0,63.0,57.75,47.25,7,Rising
1600036245.0,63.92,55.93,47.94,6,Rising
1600036324.0,97.65,93.0,88.35,7,Rising
1600037400.0,20.93,14.95,11.96,4,Rising
1600037410.0,11.96,2.99,0.0,2,Rising
1600037420.0,20.93,8.97,5.98,4,Rising
1600037430.0,17.94,14.95,11.96,4,Rising
1600039700.0,36.75,31.5,26.25,5,Rising
1600041126.0,20.76,10.38,0.0,2,Rising
1600042040.0,90.3,83.85,70.95,7,Rising
1600042080.0,17.78,0.0,0.0,1,Almost
1600042371.0,126.1,121.25,82.45,7,Rising
1600042414.0,4.59,0.0,0.0,1,Almost
1600042419.0,18.36,9.18,0.0,2,Rising
1600043101.0,17.38,8.69,0.0,2,Rising
1600043776.0,62.82,52.35,38.39,6,Rising
1600043980.0,67.47,57.09,36.33,4,Rising
1600044030.0,109.78,94.81,89.82,7,Rising
1600044262.0,36.72,32.13,27.54,6,Rising
1600044804.0,45.37,34.9,31.41,5,Rising
1600045602.0,57.26,53.17,44.99,6,Rising
1600045830.0,17.94,14.95,8.97,4,Rising
1600045840.0,5.98,2.99,0.0,2,Rising
1600045850.0,8.97,5.98,0.0,2,Rising
1600045890.0,17.94,8.97,5.98,3,Rising
1600045897.0,29.1,19.4,14.55,4,Rising
1600045900.0,20.93,14.95,8.97,5,Rising
1600045960.0,23.92,11.96,8.97,5,Rising
1600046679.0,164.9,160.05,145.5,7,Rising
1600046684.0,43.65,33.95,0.0,2,Rising
1600046757.0,27.45,21.96,16.47,4,Rising
1600046758.0,38.43,27.45,21.96,5,Rising
1600046759.0,10.98,5.49,0.0,2,Rising
1600046813.0,109.65,96.75,77.4,5,Rising
1600047321.0,79.9,71.91,63.92,7,Rising
1600047322.0,39.95,23.97,15.98,4,Rising
1600047736.0,19.75,15.8,11.85,4,Rising
1600047738.0,31.6,19.75,15.8,3,Rising
1600048764.0,147.48,98.32,86.03,6,Rising
1600048769.0,93.66,66.9,60.21,5,Rising
1600048772.0,160.56,120.42,93.66,6,Rising
1600048792.0,22.36,16.77,11.18,4,Rising
1600048794.0,117.39,111.8,83.85,8,Rising
1600048796.0,111.8,83.85,78.26,7,Rising
1600049234.0,122.98,117.39,95.03,8,Rising
1600049298.0,32.13,9.18,0.0,2,Rising
1600049432.0,45.75,36.6,27.45,4,Rising
1600049667.0,39.95,31.96,23.97,5,Rising
1600081331.0,98.75,94.8,90.85,8,Rising
1600081335.0,23.7,19.75,15.8,3,Rising
1600081341.0,51.35,47.4,39.5,6,Rising
1626400600.0,103.96,77.97,25.99,3,Rising
1626400635.0,41.97,27.98,13.99,3,Rising
1626401105.0,99.95,59.97,39.98,4,Rising
1626415295.0,19.9,0.0,0.0,1,Almost
1626419495.0,71.96,53.97,35.98,4,Rising
1629144120.0,7.79,0.0,0.0,1,Almost
1629144127.0,10.49,0.0,0.0,1,Almost
1629144129.0,15.58,7.79,0.0,2,Rising
1629144149.0,20.99,0.0,0.0,1,Almost
1629144150.0,7.79,0.0,0.0,1,Almost
1629144154.0,7.99,0.0,0.0,1,Almost
1629144162.0,8.59,0.0,0.0,1,Almost
1629144174.0,7.99,0.0,0.0,1,Almost
1629144186.0,7.89,0.0,0.0,1,Almost
1629144187.0,19.99,0.0,0.0,1,Almost
1630016820.0,285.48,247.05,203.13,7,Rising
1630016821.0,225.09,197.64,170.19,7,Rising
1630016822.0,98.82,87.84,82.35,7,Rising
1630016824.0,137.25,104.31,87.84,7,Rising
1630016901.0,27.93,23.94,19.95,5,Rising
1630016902.0,43.89,35.91,31.92,6,Rising
1650004019.0,9.98,0.0,0.0,1,Almost
1650051020.0,8.59,0.0,0.0,1,Almost
1650059885.0,29.1,14.55,0.0,2,Rising
1650059890.0,14.55,0.0,0.0,1,Almost
1650098032.0,18.95,15.16,11.37,4,Rising
1650098034.0,18.95,15.16,11.37,4,Rising
1657191030.0,86.43,76.11,65.79,7,Rising
1657191031.0,49.02,47.73,42.57,8,Rising
1657191032.0,58.05,51.6,41.28,7,Rising
1657194033.0,52.89,45.15,38.7,7,Rising
1657194034.0,49.02,45.15,42.57,6,Rising
1657194035.0,61.92,58.05,45.15,6,Rising
1657195084.0,50.31,41.28,37.41,6,Rising
1657195210.0,79.98,72.24,58.05,7,Rising
1680002199.0,21.58,10.79,0.0,2,Rising
1680022823.0,54.95,43.96,32.97,5,Rising
1680022865.0,28.6,14.3,7.15,3,Rising
1680029421.0,50.95,40.16,29.37,4,Rising
1680080285.0,60.15,40.1,20.05,3,Rising
1696337307.0,18.99,0.0,0.0,1,Almost
1700000946.0,8.72,7.63,2.18,3,Rising
1700001323.0,3.39,0.0,0.0,1,Almost
1700001678.0,14.37,4.79,0.0,2,Rising
1700001840.0,4.69,0.0,0.0,1,Almost
1700002402.0,9.38,4.69,0.0,2,Rising
1700002404.0,29.67,9.89,0.0,2,Rising
1700002411.0,9.89,0.0,0.0,1,Almost
1700007191.0,6.29,0.0,0.0,1,Almost
1700098870.0,28.47,0.0,0.0,1,Almost
1700313930.0,40.41,31.43,22.45,5,Rising
1700313934.0,13.47,8.98,0.0,2,Rising
1700313935.0,26.94,22.45,17.96,5,Rising
1700313936.0,13.47,8.98,4.49,3,Rising
1707710232.0,79.8,75.81,67.83,7,Rising
1707710308.0,15.21,13.52,11.83,5,Rising
1707710332.0,59.85,47.88,31.92,5,Rising
1707710832.0,59.85,55.86,43.89,6,Rising
1707710908.0,10.5,8.75,7.0,4,Rising
1707710932.0,35.91,31.92,27.93,5,Rising
1708260003.0,83.75,23.45,13.4,3,Rising
1708260023.0,80.4,77.05,20.1,3,Rising
1708260073.0,73.7,20.1,0.0,2,Rising
